Tiempo	Ca	Cb	Cc	Cd	P_Estimador	q	qc	T	T0	Tc	Tc0
289.0000000000041	0.07998200000000001	3.305864	1.080225	0.266964	2773.741321	1.046728	12.48276	25.90332	16.137695	17.297363	15.863037
289.08333333333735	0.07991799999999999	3.306318	1.079782	0.266991	2791.6374769999998	1.0578610000000002	13.544919	25.811768	16.137695	17.266845999999997	15.924072
289.16666666667066	0.079848	3.3067620000000004	1.07936	0.267015	2749.9804710000003	1.0578610000000002	13.279379	25.811768	16.137695	17.327881	15.893555
289.25000000000404	0.079835	3.307173	1.078924	0.267034	2769.337486	1.055078	12.298358	25.90332	16.07666	17.266845999999997	15.802001999999998
289.33333333333735	0.080037	3.30744	1.078439	0.267042	2749.5286739999997	1.078272	12.364742999999999	25.90332	16.168213	17.297363	15.83252
289.4166666666706	0.07994	3.3079089999999995	1.0780129999999999	0.267069	2772.797393	1.046728	11.84104	25.872803	16.07666	17.266845999999997	15.985107000000001
289.500000000004	0.07961499999999999	3.308464	1.077713	0.267104	2749.499348	1.046728	12.748301	25.842285	16.198729999999998	17.297363	15.863037
289.58333333333735	0.079452	3.3088910000000005	1.0774059999999999	0.267125	2744.427301	1.059717	13.021215	25.842285	16.168213	17.327881	16.046143
289.6666666666706	0.079488	3.3092230000000002	1.077023	0.267133	2745.630517	1.055078	12.261477000000001	25.90332	16.046143	17.297363	16.015625
289.75000000000387	0.07954	3.30954	1.0766360000000001	0.267142	2766.9829059999997	1.048584	13.139234	25.933838	16.168213	17.297363	15.83252
289.83333333333724	0.079688	3.3098019999999995	1.076217	0.26714699999999997	2778.331079	1.058789	11.951680999999999	25.964354999999998	16.168213	17.236328	15.83252
289.9166666666705	0.08000299999999999	3.3099849999999997	1.075724	0.267144	2722.8774780000003	1.0625	11.53862	25.811768	16.168213	17.266845999999997	15.83252
290.00000000000387	0.079612	3.3105879999999996	1.0754299999999999	0.267185	2776.059281	1.060645	12.172964	25.964354999999998	16.412354	17.327881	15.863037
290.0833333333372	0.079903	3.3107559999999996	1.074969	0.26718600000000003	2778.747867	1.056934	11.855792	25.933838	16.137695	17.236328	15.95459
290.1666666666705	0.079799	3.311182	1.0746	0.26721	2808.696341	1.056934	12.932703	25.811768	16.07666	17.236328	15.95459
290.2500000000038	0.079294	3.311838	1.074351	0.267258	3012.508354	1.0578610000000002	12.726171	25.78125	15.95459	17.08374	15.893555
290.3333333333371	0.07947	3.312036	1.073985	0.267254	2758.664056	1.058789	12.217221	25.90332	16.198729999999998	17.297363	15.893555
290.41666666667044	0.07977999999999999	3.312178	1.073548	0.26724699999999996	2761.949614	1.059717	12.534393	25.872803	16.168213	17.266845999999997	15.893555
290.50000000000375	0.080068	3.312364	1.073072	0.267248	2784.312879	1.059717	12.822061999999999	25.750732	16.046143	17.419434	15.83252
290.58333333333707	0.07987799999999999	3.3128589999999996	1.072707	0.267278	2745.533472	1.025391	12.195093	25.964354999999998	16.015625	17.236328	15.924072
290.6666666666704	0.079714	3.3132870000000003	1.072381	0.267309	2894.239415	1.059717	13.065472999999999	26.483154	16.229248000000002	17.327881	15.893555
290.7500000000037	0.07990499999999999	3.313504	1.071966	0.267313	2753.03664	1.056006	12.44588	25.872803	16.107178	17.297363	15.924072
290.833333333337	0.079932	3.313826	1.071588	0.267327	2760.500579	1.064355	12.099203	25.90332	16.137695	17.205810999999997	15.924072
290.9166666666703	0.079863	3.3142080000000003	1.071232	0.267348	2751.850593	1.043018	12.431128	25.811768	16.07666	17.358398	15.95459
291.00000000000364	0.08004	3.314439	1.070808	0.267357	2770.598821	1.05415	13.308883999999999	25.872803	16.07666	17.358398	15.893555
291.08333333333695	0.079974	3.314829	1.070439	0.267379	2775.180807	1.053223	12.453257	25.872803	16.168213	17.327881	15.893555
291.16666666667027	0.079888	3.3152120000000003	1.070101	0.2674	2739.743187	1.050439	13.080225	25.90332	16.168213	18.182373000000002	15.83252
